
Mark Apparatus Data
Order of edition citation: WH Treg NIV RP

Mk 1:1	χριστοῦ WH ] + υἱοῦ θεοῦ Treg NIV; υἱοῦ τοῦ θεοῦ RP
Mk 6:44	τοὺς ἄρτους WH Treg RP NA ] – NIV
Mk 6:45	εὐθὺς WH Treg NIV ] εὐθέως RP • εἰς τὸ πέραν WH Treg RP NA ] – NIV • ἀπολύει WH Treg NIV ] ἀπολύσῃ RP
Mk 6:48	ἰδὼν WH Treg NIV ] εἶδεν RP • αὐτοῖς WH Treg NIV ] + καὶ RP
Mk 6:49	ἐπὶ τῆς θαλάσσης περιπατοῦντα WH NIV ] περιπατοῦντα ἐπὶ τῆς θαλάσσης Treg RP • ὅτι φάντασμά ἐστιν WH NIV ] φάντασμα εἶναι Treg RP
Mk 6:50	ὁ δὲ εὐθὺς WH NIV ] καὶ εὐθὺς Treg; Καὶ εὐθέως RP
Mk 6:51	ἐκ περισσοῦ Treg NIV RP ] – WH • ἐξίσταντο WH Treg NIV ] + καὶ ἐθαύμαζον RP
Mk 6:52	ἀλλ᾽ ἦν WH Treg NIV ] ἦν γὰρ RP
Mk 6:53	ἐπὶ τὴν γῆν ἦλθον εἰς WH NIV ] ἦλθον ἐπὶ τὴν γῆν Treg RP
Mk 6:54	εὐθὺς WH Treg NIV ] εὐθέως RP
Mk 6:55	περιέδραμον ὅλην τὴν χώραν ἐκείνην καὶ WH Treg NIV ] περιδραμόντες ὅλην τὴν περίχωρον ἐκείνην RP • ὅτι WH NIV ] + ἐκεῖ Treg RP
Mk 6:56	εἰς πόλεις ἢ εἰς WH Treg NIV ] πόλεις ἢ RP • ἐτίθεσαν WH Treg NIV ] ἐτίθουν RP • ἥψαντο WH Treg NIV ] ἥπτοντο RP

Mk 7:2	ὅτι κοιναῖς … ἀνίπτοις, ἐσθίουσιν WH Treg NIV ] κοιναῖς … ἀνίπτοις ἐσθίοντας RP • τοὺς WH Treg NIV ] – RP • ἄρτους WH Treg NIV ] + ἐμέμψαντο RP
Mk 7:4	ἀγορᾶς WH Treg RP NA ] + ὅταν ἔλθωσιν NIV • βαπτίσωνται Treg NIV RP ] ῥαντίσωνται WH • καὶ κλινῶν Treg RP NA ] – WH NIV
Mk 7:5	καὶ WH Treg NIV ] Ἔπειτα RP • οὐ περιπατοῦσιν οἱ μαθηταί σου WH Treg NIV ] οἱ μαθηταί σου οὐ περιπατοῦσιν RP • κοιναῖς WH Treg NIV ] ἀνίπτοις RP
Mk 7:6	δὲ WH Treg NIV ] + ἀποκριθεὶς RP • αὐτοῖς WH NIV ] ὅτι Treg RP • ὅτι WH NIV ] – Treg RP
Mk 7:8	ἀφέντες WH Treg NIV] + γὰρ RP • ἀνθρώπων WH NIV ] + βαπτισμοὺς ξεστῶν καὶ ποτηρίων καὶ ἄλλα παρόμοια τοιαῦτα πολλὰ ποιεῖτε Treg RP
Mk 7:9	τηρήσητε WH Treg NIV RP ] στήσητε WHmarg NA
Mk 7:12	οὐκέτι WH Treg NIV ] καὶ οὐκέτι RP • πατρὶ WH Treg NIV ] + αὐτοῦ RP • μητρί WH Treg NIV ] + αὐτοῦ RP
Mk 7:14	πάλιν WH Treg NIV ] πάντα RP • Ἀκούσατέ WH Treg NIV ] Ἀκούετέ RP • σύνετε WH Treg NIV ] συνίετε RP
Mk 7:15	κοινῶσαι αὐτόν WH NIV ] αὐτὸν κοινῶσαι Treg RP • ἐκ τοῦ ἀνθρώπου ἐκπορευόμενά WH NIV ] + ἐκεῖνά Treg; ἐκπορευόμενα ἀπ᾽ αὐτοῦ ἐκεῖνά RP • ἄνθρωπον WH NIV ] + 16 Εἴ τις ἔχει ὦτα ἀκούειν ἀκουέτω Treg RP
Mk 7:17	εἰς WH Treg RP NA ] + τὸν NIV • τὴν παραβολήν WH Treg NIV ] περὶ τῆς παραβολῆς RP
Mk 7:19	καθαρίζων WH Treg NIV ] καθαρίζον RP
Mk 7:21–22	πορνεῖαι κλοπαί φόνοι μοιχεῖαι WH Treg NIV ] μοιχεῖαι πορνεῖαι φόνοι κλοπαί RP
Mk 7:24	Ἐκεῖθεν δὲ WH NIV ] Καὶ ἐκεῖθεν Treg RP • ὅρια WH Treg NIV ] μεθόρια RP • Τύρου NIV ] + καὶ Σιδῶνος WH Treg RP
Mk 7:25	ἀλλ’ εὐθὺς ἀκούσασα WH Treg NIV ] Ἀκούσασα γὰρ RP
Mk 7:26	ἡ δὲ γυνὴ ἦν WH NIV ] ἡ γυνὴ δὲ ἦν Treg; ἦν δὲ ἡ γυνὴ RP
Mk 7:27	καὶ ἔλεγεν WH Treg NIV ] Ὁ δὲ Ἰησοῦς εἶπεν RP • καλόν ἐστιν RP] ἐστιν καλὸν WH Treg NIV • τοῖς κυναρίοις βαλεῖν WH Treg NIV ] βαλεῖν τοῖς κυναρίοις RP
Mk 7:28	Κύριε Holmes NA ] Ναί κύριε WH Treg NIV RP • καὶ WH Treg NA ] + γὰρ NIV RP • ἐσθίουσιν WH Treg NIV ] ἐσθίει RP
Mk 7:29	ἐκ … σου τὸ δαιμόνιον WH NIV ] τὸ δαιμόνιον ἐκ … σου Treg RP
Mk 7:30	παιδίον βεβλημένον ἐπὶ τὴν κλίνην καὶ τὸ δαιμόνιον ἐξεληλυθός WH Treg NIV ] δαιμόνιον ἐξεληλυθός καὶ τὴν θυγατέρα βεβλημένην ἐπὶ τῆς κλίνης RP
Mk 7:31	ἦλθεν διὰ Σιδῶνος εἰς WH Treg NIV ] καὶ Σιδῶνος ἦλθεν πρὸς RP
Mk 7:32	καὶ WH Treg NIV ] – RP • μογιλάλον WH NIV ] μογγιλάλον Treg RP
Mk 7:35	καὶ WH Treg ] + εὐθέως NIV RP • ἠνοίγησαν WH Treg NIV ] διηνοίχθησαν RP
Mk 7:36	λέγωσιν WH Treg NIV ] εἴπωσιν RP • αὐτοῖς διεστέλλετο αὐτοὶ WH Treg NIV ] αὐτὸς αὐτοῖς διεστέλλετο RP
Mk 7:37	καὶ WH Treg ] + τοὺς NIV RP

Mk 8:1	πάλιν πολλοῦ WH Treg NIV ] παμπόλλου RP •  προσκαλεσάμενος WH Treg NIV ] + ὁ Ἰησοῦς RP • μαθητὰς WH Treg NIV ] + αὐτοῦ RP
Mk 8:3	καί τινεςWH Treg NIV ] τινὲς γὰρ RP • ἀπὸ WH Treg NIV ] – RP • ἥκασιν Treg NIV ] εἰσίν WH; ἥκουσιν RP
Mk 8:4	ὅτι WH Treg NIV ] – RP
Mk 8:5	ἠρώτα WH Treg NIV ] ἐπηρώτα RP
Mk 8:6	παραγγέλλει WH Treg NIV ] παρήγγειλεν RP • παρατιθῶσιν WH Treg NIV ] παραθῶσιν RP
Mk 8:7	αὐτὰ WH Treg NIV ] – RP • καὶ ταῦτα παρατιθέναι WH Treg NIV ] παραθεῖναι καὶ αὐτά RP
Mk 8:8	καὶ ἔφαγον WH Treg NIV ] Ἔφαγον δέ RP
Mk 8:9	δὲ WH NIV ] + οἱ φαγόντες Treg RP
Mk 8:10	εὐθὺς WH Treg NIV ] εὐθέως RP
Mk 8:12	ζητεῖ σημεῖον WH Treg NIV ] σημεῖον ἐπιζητεῖ RP • ὑμῖν Treg NIV RP ] – WH
Mk 8:13	πάλιν ἐμβὰς WH NA ] πάλιν ἐμβὰς εἰς πλοῖον Treg; ἐμβὰς πάλιν εἰς τὸ πλοῖον NIV; ἐμβὰς πάλιν εἰς πλοῖον RP
Mk 8:16	ἀλλήλους WH Treg NA ] + λέγοντες NIV RP • ἔχουσιν WH Treg NA ] ἔχομεν NIV RP
Mk 8:17	γνοὺς WH NA ] + ὁ Ἰησοῦς Treg NIV RP • πεπωρωμένην WH Treg NIV ] Ἔτι πεπωρωμένην RP
Mk 8:19	κλασμάτων πλήρεις WH Treg NIV ] πλήρεις κλασμάτων RP
Mk 8:20	καὶ NIV ] – WH NA; δὲ Treg RP • καὶ λέγουσιν αὐτῷ WH NIV ] οἱ δὲ εἶπον Treg RP
Mk 8:21	Οὔπω WH NIV ] Πῶς Treg; Πῶς οὐ RP
Mk 8:22	ἔρχονται WH Treg NIV ] ἔρχεται RP
Mk 8:23	ἐξήνεγκεν WH Treg NIV ] ἐξήγαγεν RP • βλέπεις WH NIV ] βλέπει Treg RP
Mk 8:25	ἐπέθηκεν NIV RP ] ἔθηκεν WH Treg • διέβλεψεν καὶ ἀπεκατέστη καὶ ἐνέβλεπεν WH Treg NIV ] ἐποίησεν αὐτὸν ἀναβλέψαι. Καὶ ἀποκατεστάθη καὶ ἐνέβλεψεν RP • ἅπαντα WH Treg NIV ] ἅπαντας RP
Mk 8:26	εἰς WH Treg NIV ] + τὸν RP • εἰσέλθῃς WH NIV ] + μηδὲ εἴπῃς τινὶ ἐν τῇ κώμῃ Treg RP
Mk 8:28	εἶπαν αὐτῷ λέγοντες WH NIV ] ἀπεκρίθησαν αὐτῷ λέγοντες Treg; ἀπεκρίθησαν RP • ὅτι WH NIV ] – Treg RP • ὅτι εἷς WH Treg NIV ] ἕνα RP
Mk 8:29	ἐπηρώτα αὐτούς WH Treg NIV ] λέγει αὐτοῖς RP • ἀποκριθεὶς WH Treg NIV ] + δὲ RP
Mk 8:31	ὑπὸ WH Treg NIV ] ἀπὸ RP
Mk 8:32	ὁ Πέτρος αὐτὸν WH Treg NIV ] αὐτὸν ὁ Πέτρος RP
Mk 8:33	Πέτρῳ WH Treg NIV ] τῷ Πέτρῳ RP • καὶ λέγει WH Treg NIV ] λέγων RP
Mk 8:34	Εἴ τις WH Treg NIV ] Ὅστις RP • ἐλθεῖν WH ] ἀκολουθεῖν Treg NIV RP
Mk 8:35	ἐὰν WH Treg NIV ] ἂν RP • ⸂ψυχὴν αὐτοῦ⸃ Treg NIV RP ] ἑαυτοῦ ψυχὴν WH • ἀπολέσει WH Treg NIV ] ἀπολέσῃ RP • ⸄ψυχὴν αὐτοῦ⸅ WH NIV ] ἑαυτοῦ ψυχὴν Treg RP • σώσει WH Treg NIV ] οὗτος σώσει RP
Mk 8:36	ὠφελεῖ WH NIV ] ὠφελήσει Treg RP • ἄνθρωπον WH NIV RP ] τὸν ἄνθρωπον Treg • κερδῆσαι τὸν … καὶ ζημιωθῆναι WH NIV ] ἐὰν κερδήσῃ τὸν … καὶ ζημιωθῇ Treg RP
Mk 8:37	τί γὰρ WH Treg NIV ] Ἢ τί RP • δοῖ WH Treg NIV ] δώσει RP

Mk 9:1	τῶν ὧδε RP ] ὧδε τῶν WH Treg NIV
Mk 9:2	καὶ WH Treg RP ] + τὸν NIV
Mk 9:3	ἐγένετο WH NIV ] ἐγένοντο Treg RP • λίαν WH Treg NIV ] + ὡς χιών RP • οὕτως WH Treg NIV ] – RP
Mk 9:5	τρεῖς σκηνάς WH Treg NIV ] σκηνὰς τρεῖς RP
Mk 9:6	ἀποκριθῇ WH Treg NIV ] λαλήσει RP • ἔκφοβοι γὰρ ἐγένοντο WH Treg NIV ] ἦσαν γὰρ ἔκφοβοι RP
Mk 9:7	ἐγένετο WH NIV ] ἦλθεν Treg RP • ἀκούετε αὐτοῦ WH Treg NIV ] αὐτοῦ ἀκούετε RP
Mk 9:8	ἀλλὰ τὸν Ἰησοῦν μόνον μεθ’ ἑαυτῶν Treg NIV RP ] μεθ᾽ ἑαυτῶν εἰ μὴ τὸν Ἰησοῦν μόνον WH
Mk 9:9	Καὶ καταβαινόντων WH Treg NIV ] Καταβαινόντων δὲ RP • ἐκ WH NIV ] ἀπὸ Treg RP • ἃ εἶδον διηγήσωνται WH Treg NIV ] διηγήσωνται ἃ εἶδον RP
Mk 9:12	ἔφη WH Treg NIV ] ἀποκριθείς εἶπεν RP • ἀποκαθιστάνει WH Treg NIV ] ἀποκαθιστᾷ RP • ἐξουδενηθῇ WH Treg NIV ] ἐξουδενωθῇ RP
Mk 9:13	ἤθελον WH Treg NIV ] ἠθέλησαν RP
Mk 9:14	ἐλθόντες πρὸς τοὺς μαθητὰς εἶδον WH Treg NIV ] ἐλθὼν πρὸς τοὺς μαθητὰς εἶδεν RP • πρὸς αὐτούς WH Treg NIV ] αὐτοῖς RP
Mk 9:15	εὐθὺς WH Treg NIV ] εὐθέως RP • ἰδόντες αὐτὸν ἐξεθαμβήθησαν WH Treg NIV ] ἰδὼν αὐτὸν ἐξεθαμβήθη RP
Mk 9:16	αὐτούς WH Treg NIV ] τοῦς γραμματεῖς RP • αὑτούς Holmes ] αὐτούς WH Treg NIV RP
Mk 9:17	ἀπεκρίθη αὐτῷ εἷς … ὄχλου WH Treg NIV ] ἀποκριθεὶς εἷς … ὄχλου εἶπεν RP
Mk 9:18	ἐὰν WH Treg NIV ] ἂν RP • ὀδόντας WH Treg NIV ] + αὐτοῦ RP
Mk 9:19	αὐτοῖς WH Treg NIV ] αὐτῷ RP
Mk 9:20	τὸ πνεῦμα εὐθὺς WH Treg NIV ] εὐθέως τὸ πνεῦμα RP • συνεσπάραξεν WH NIV ] ἐσπάραξεν Treg RP
Mk 9:21	Ἐκ WH Treg NIV ] – RP
Mk 9:22	καὶ εἰς πῦρ αὐτὸν WH NIV ] αὐτὸν καὶ εἰς πῦρ Treg; αὐτὸν καὶ εἰς τὸ πῦρ RP • δύνῃ WH Treg NIV ] δύνασαι RP
Mk 9:23	δύνῃ WH Treg NIV ] δύνασαι πιστεῦσαι RP
Mk 9:24	εὐθὺς WH NIV ] καὶ εὐθὺς Treg; καὶ εὐθέως RP • παιδίου WH Treg NIV ] + μετὰ δακρύων RP • Πιστεύω WH Treg NIV ] + κύριε RP
Mk 9:25	ἄλαλον καὶ κωφὸν πνεῦμα WH Treg NIV ] πνεῦμα τὸ ἄλαλον καὶ κωφὸν RP • ἐπιτάσσω σοι WH Treg NIV ] σοι ἐπιτάσσω RP
Mk 9:26	κράξας καὶ πολλὰ σπαράξας WH Treg NIV ] κράξαν καὶ πολλὰ σπαράξαν αὐτόν RP • τοὺς WH Treg NIV ] – RP
Mk 9:27	τῆς χειρὸς αὐτοῦ WH Treg NIV ] αὐτὸν τῆς χειρός RP
Mk 9:28	εἰσελθόντος αὐτοῦ WH Treg NIV ] εἰσελθόντα αὐτὸν RP • κατ’ ἰδίαν ἐπηρώτων αὐτόν WH Treg NIV ] ἐπηρώτων αὐτὸν κατ’ ἰδίαν RP
Mk 9:29	προσευχῇ WH NIV ] + καὶ νηστείᾳ Treg RP
Mk 9:30	παρεπορεύοντο NIV RP ] ἐπορεύοντο WH Treg 
Mk 9:31	μετὰ τρεῖς ἡμέρας WH Treg NIV ] τῇ τρίτῃ ἡμέρᾳ RP
Mk 9:33	ἦλθον WH Treg NIV ] ἦλθεν RP • ὁδῷ WH Treg NIV ] + πρὸς ἑαυτοὺς RP
Mk 9:37	⸀ἂν WH Treg NIV ] ἐὰν RP • ⸁ἂν WH Treg NIV ] ἐὰν RP • δέχηται WH Treg NIV ] δέξηται RP
Mk 9:38	Ἔφη αὐτῷ ὁ Ἰωάννης WH NIV ] + λέγων Treg; Ἀπεκρίθη δὲ  αὐτῷ Ἰωάννης λέγων RP • ἐν WH Treg NIV ] – RP • καὶ ἐκωλύομεν αὐτόν, ὅτι οὐκ ἠκολούθει ἡμῖν WH NIV ] ὃς οὐκ ἀκολουθεῖ  ἡμῖν καὶ ἐκωλύομεν αὐτόν ὅτι οὐκ ἀκολουθεῖ ἡμῖν Treg; ὃς οὐκ ἀκολουθεῖ ἡμῖν καὶ ἐκωλύσαμεν αὐτόν ὅτι οὐκ ἀκολουθεῖ ἡμῖν RP; ὃς οὐκ ἀκολουθεῖ ἡμῖν καὶ ἐκωλύομεν αὐτόν Greeven
Mk 9:40	ἡμῶν, ὑπὲρ ἡμῶν WH Treg NIV ] ὑμῶν, ὑπὲρ ὑμῶν RP
Mk 9:41	ὀνόματι WH Treg NIV ] + μου RP • ὅτι WH Treg NIV ] – RP • ἀπολέσῃ WH NIV RP ] ἀπολέσει Treg
Mk 9:42	ἂν WH Treg NIV ] ἐὰν RP • τούτων WH Treg NIV ] – RP • εἰς ἐμέ Treg NIV RP ] – WH • μύλος ὀνικὸς WH Treg NIV ] λίθος μυλικὸς RP
Mk 9:43	σκανδαλίζῃ Treg NIV RP ] σκανδαλίσῃ WH • ἐστίν σε WH Treg NIV ] σοι ἐστὶν RP • εἰσελθεῖν εἰς τὴν ζωὴν WH Treg NIV ] εἰς τὴν ζωὴν εἰσελθεῖν RP • ἄσβεστον WH NIV ] + 44 ὅπου ὁ σκώληξ αὐτῶν οὐ τελευτᾷ καὶ τὸ πῦρ οὐ σβέννυται Treg RP
Mk 9:45	σε WH Treg NIV ] σοι RP • γέενναν WH NIV ] + εἰς τὸ πῦρ τὸ ἄσβεστον 46 ὅπου ὁ σκώληξ αὐτῶν οὐ τελευτᾷ καὶ τὸ πῦρ οὐ σβέννυται Treg RP
Mk 9:47	σέ WH Treg NIV ] σοι RP • τὴν Treg NIV RP ] – WH • γέενναν WH Treg NIV ] + τοῦ πυρός RP
Mk 9:49	ἁλισθήσεται WH NIV ] + καὶ πᾶσα θυσία ἁλὶ ἁλισθήσεται Treg RP
Mk 9:50	ἅλα WH Treg NIV ] ἅλας RP

Mk 10:1	καὶ WH Treg NIV ] διὰ τοῦ RP
Mk 10:2	Καὶ Holmes WHmarg ] + προσελθόντες Φαρισαῖοι WH Treg NIV RP • ἐπηρώτων WH Treg NIV ] ἐπηρώτησαν RP
Mk 10:4	Ἐπέτρεψεν Μωϋσῆς WH Treg NIV ] Μωϋσῆς ἐπέτρεψεν RP
Mk 10:5	ὁ δὲ WH Treg NIV ] Καὶ ἀποκριθεὶς ὁ RP
Mk 10:6	αὐτούς WH Treg NIV ] + ὁ θεός RP
Mk 10:7	καὶ προσκολληθήσεται πρὸς τὴν γυναῖκα αὐτοῦ Treg NIV RP ] – WH
Mk 10:10	εἰς τὴν οἰκίαν WH Treg NIV ] ἐν τῇ οἰκίᾳ RP • περὶ τούτου WH Treg NIV ] αὐτοῦ περὶ τοῦ αὐτοῦ RP • ἐπηρώτων WH NIV ] ἐπηρώτησαν Treg RP
Mk 10:11	ἂν WH Treg NIV ] ἐὰν RP
Mk 10:12	αὐτὴ ἀπολύσασα τὸν ἄνδρα αὐτῆς γαμήσῃ ἄλλον WH Treg NIV ] ἐὰν γυνὴ ἀπολύσῃ τὸν ἄνδρα αὐτῆς καὶ γαμηθῇ ἄλλῳ RP
Mk 10:13	αὐτῶν ἅψηται WH NIV ] ἅψηται αὐτῶν Treg RP • ἐπετίμησαν αὐτοῖς WH NIV ] ἐπετίμων τοῖς προσφέρουσιν Treg RP
Mk 10:15	ἂν WH Treg NIV ] ἐὰν RP
Mk 10:16	κατευλόγει τιθεὶς … αὐτά WH NIV ] κατηυλόγει τιθεὶς … αὐτά Treg; τιθεὶς … αὐτά, εὐλόγει αὐτά RP
Mk 10:19	φονεύσῃς Μὴ μοιχεύσῃς WH NIV ] μοιχεύσῃς μὴ φονεύσῃς Treg RP
Mk 10:20	ἔφη WH NIV ] ἀποκριθεὶς ἔφη Treg; ἀποκριθεὶς  εἶπεν RP
Mk 10:21	σε WH NIV ] σοι Treg RP • τοῖς WH NIV ] Treg RP • μοι WH Treg NIV ] + ἄρας τὸν σταυρόν RP
Mk 10:24	ἐστιν WH NIV ] + τοὺς πεποιθότας ἐπὶ χρήμασιν Treg RP
Mk 10:25	τῆς τρυμαλιᾶς τῆς NIV RP ] τρυμαλιᾶς WH Treg • διελθεῖν WH Treg NIV ] εἰσελθεῖν RP
Mk 10:26	ἑαυτούς Treg NIV RP ] αὐτόν WH
Mk 10:27	ἐμβλέψας WH Treg NIV ] + δὲ RP • δυνατὰ WH Treg NIV ] + ἐστιν RP
Mk 10:28	λέγειν ὁ Πέτρος WH NIV ] ὁ Πέτρος λέγειν Treg RP • ἠκολουθήκαμέν WH Treg NIV ] ἠκολουθήσαμέν RP
Mk 10:29	ἔφη ὁ Ἰησοῦς WH NIV] ἀποκριθεὶς ὁ Ἰησοῦς εἶπεν Treg RP • μητέρα ἢ πατέρα WH Treg NIV ] πατέρα ἢ μητέρα ἢ γυναῖκα RP
Mk 10:30	μητέρας WH NIV RP ] μητέρα Treg
Mk 10:31	οἱ WH Treg NIV ] – RP
Mk 10:32	οἱ δὲ WH Treg NIV ] καὶ RP
Mk 10:33	τοῖς WH Treg NIV ] – RP
Mk 10:34	ἐμπτύσουσιν αὐτῷ καὶ μαστιγώσουσιν αὐτὸν WH Treg NIV ] μαστιγώσουσιν αὐτόν καὶ ἐμπτύσουσιν αὐτῷ RP • ἀποκτενοῦσιν WH NIV ] + αὐτόν Treg RP • μετὰ τρεῖς ἡμέρας WH Treg NIV ] τῇ τρίτῃ ἡμέρᾳ RP
Mk 10:35	οἱ Treg NIV RP ] + δύο WH • αὐτῷ WH Treg NIV ] – RP • σε WH Treg NIV ] – RP
Mk 10:36	ποιήσω WH Treg ] με ποιήσω NIV; ποιῆσαί με RP
Mk 10:37	σου ἐκ δεξιῶν WH Treg NIV ] ἐκ δεξιῶν σου RP • ἀριστερῶν WH Treg NIV ] εὐωνύμων σου RP
Mk 10:38	ἢ WH Treg NIV ] καὶ RP
Mk 10:39	Τὸ WH Treg NIV ] + μὲν RP
Mk 10:40	ἢ WH Treg NIV ] καὶ RP
Mk 10:42	καὶ προσκαλεσάμενος αὐτοὺς ὁ Ἰησοῦς WH Treg NIV ] Ὁ δὲ Ἰησοῦς προσκαλεσάμενος αὐτοὺς RP
Mk 10:43	ἐστιν WH Treg NIV ] ἔσται RP • ἂν WH Treg NIV ] ἐὰν RP • μέγας γενέσθαι WH Treg NIV ] γενέσθαι μέγας RP
Mk 10:44	ἂν WH NIV ] ἐὰν Treg RP • ἐν ὑμῖν εἶναι WH NIV ] ὑμῶν εἶναι Treg; ὑμῶν γενέσθαι RP
Mk 10:46	ὁ WH Treg NIV ] – RP • τυφλὸς WH Treg NIV ] ὁ τυφλὸς RP • προσαίτης ἐκάθητο … ὁδόν WH Treg NA ] ἐκάθητο … ὁδὸν προσαιτῶν NIV RP
Mk 10:47	Ναζαρηνός WH Treg NIV ] Ναζωραῖός RP • Υἱὲ WH Treg NIV ] Ὁ ὑιὸς RP
Mk 10:49	Φωνήσατε αὐτόν WH Treg NIV ] αὐτὸν φωνηθῆναι RP • ἔγειρε WH Treg NIV ] ἔγειραι RP
Mk 10:50	ἀναπηδήσας WH Treg NIV ] ἀναστὰς RP
Mk 10:51	αὐτῷ ὁ Ἰησοῦς εἶπεν WH Treg NIV ] λέγει αὐτῷ ὁ Ἰησοῦς RP • σοι θέλεις ποιήσω WH Treg NIV ] θέλεις ποιήσω σοί RP
Mk 10:52	καὶ ὁ WH NIV ] ὁ δὲ Treg RP • εὐθὺς WH Treg NIV ] εὐθέως RP • αὐτῷ WH Treg NIV ] τῷ Ἰησοῦ RP

Mk 11:2	εὐθὺς WH Treg NIV ] εὐθέως RP • οὔπω WH Treg NIV ] – RP • ἐκάθισεν WH NIV ] κεκάθικεν Treg RP • λύσατε αὐτὸν καὶ φέρετε WH Treg NIV ] λύσαντες αὐτὸν ἀγάγετε RP
Mk 11:3	ὅτι RP ] – WH Treg NIV • εὐθὺς WH Treg NIV ] εὐθέως RP • πάλιν WH Treg NIV ] – RP
Mk 11:4	καὶ ἀπῆλθον WH Treg NIV ] Ἀπῆλθον δὲ RP • πρὸς WH Treg NIV ] + τὴν RP
Mk 11:6	εἶπεν WH Treg NIV ] ἐνετείλατο RP
Mk 11:7	φέρουσιν WH Treg NIV ] ἤγαγον RP • ἐπιβάλλουσιν WH Treg NIV ] ἐπέβαλον RP • αὐτόν WH Treg NIV ] αὐτῷ RP
Mk 11:8	καὶ πολλοὶ WH Treg NIV ] Πολλοὶ δὲ RP • κόψαντες ἐκ τῶν ἀγρῶν WH Treg NIV ] ἔκοπτον ἐκ τῶν δένδρων καὶ ἐστρώννυον εἰς τὴν  ὁδόν RP
Mk 11:9	ἔκραζον WH Treg NIV ] + λέγοντες RP
Mk 11:10	βασιλεία WH Treg NIV ] + ἐν ὀνόματι κυρίου RP
Mk 11:11	Ἱεροσόλυμα WH Treg NIV ] + ὁ Ἰησοῦς καὶ RP • ὀψὲ WH ] ὀψίας Treg NIV RP
Mk 11:13	ἀπὸ WH Treg NIV ] – RP • τι εὑρήσει WH Treg NIV ] εὑρήσει τι RP • ὁ γὰρ καιρὸς οὐκ ἦν WH Treg NIV ] οὐ γὰρ ἦν καιρὸς RP
Mk 11:14	ἀποκριθεὶς WH Treg NIV ] + ὁ Ἰησοῦς RP • εἰς τὸν αἰῶνα ἐκ σοῦ WH Treg NIV ] ἐκ σοῦ εἰς τὸν αἰῶνα RP
Mk 11:15	εἰσελθὼν WH Treg NIV ] + ὁ Ἰησοῦς RP • τοὺς WH Treg NIV ] – RP
Mk 11:17	καὶ ἔλεγεν WH Treg NIV ] λέγων RP • αὐτοῖς Treg NIV RP ] – WH • πεποιήκατε WH Treg NIV ] ἐποιήσατε RP
Mk 11:18	ἀρχιερεῖς καὶ οἱ γραμματεῖς WH Treg NIV ] γραμματεῖς καὶ οἱ ἀρχιερεῖς RP • πᾶς γὰρ WH Treg NIV ] ὅτι πᾶς RP
Mk 11:19	ὅταν WH Treg NIV ] ὅτε RP • ἐξεπορεύοντο WH Treg NIV ] ἐξεπορεύετο RP
Mk 11:20	παραπορευόμενοι πρωῒ WH Treg NIV ] πρωῒ παραπορευόμενοι RP
Mk 11:23	ἀμὴν WH NIV ] + γὰρ Treg RP • πιστεύῃ WH NIV ] πιστεύσῃ Treg RP • ὃ λαλεῖ γίνεται, ἔσται αὐτῷ WH Treg NIV ] ἃ λέγει γίνεται ἔσται αὐτῷ ὃ ἐὰν εἴπῃ RP
Mk 11:24	προσεύχεσθε καὶ αἰτεῖσθε WH Treg NIV ] ἄν προσευχόμενοιαἰτῆσθε RP • ἐλάβετε WH Treg NIV ] λαμβάνετε RP
Mk 11:25	στήκετε WH Treg NIV ] στήκητε RP • ὑμῶν WH Treg NIV ] + 26 Εἰ δὲ ὑμεῖς οὖκ ἀφίετε, οὐδὲ ὁ πατὴρ ὑμῶν ὁ ἐν τοῖς οὐρανοῖς ἀφήσει τὰ παραπτώματα ὑμῶν RP
Mk 11:28	ἔλεγον WH Treg NIV ] λέγουσιν RP • ἢ WH NIV ] καὶ Treg RP • ἔδωκεν τὴν … ταύτην WH Treg NIV ] τὴν … ταύτην ἔδωκεν RP
Mk 11:29	Ἰησοῦς WH Treg NIV ] + ἀποκριθεὶς RP • ὑμᾶς WH Treg NIV ] + καὶ ἐγὼ RP
Mk 11:30	τὸ WH Treg NIV ] – RP
Mk 11:31	διελογίζοντο WH Treg NIV ] ἐλογίζοντο RP • Τί εἴπωμεν; Holmes ] – WH Treg NIV RP • οὖν WH NIV RP ] – Treg
Mk 11:32	ὄχλον WH NIV ] λαόν Treg RP • ὄντως ὅτι WH Treg NIV ] ὅτι ὄντως RP
Mk 11:33	τῷ Ἰησοῦ λέγουσιν WH Treg NIV ] λέγουσιν τῷ Ἰησοῦ RP • Ἰησοῦς WH Treg NIV ] + ἀποκριθεὶς RP

Mk 12:1	λαλεῖν WH Treg NIV ] λέγειν RP • ἄνθρωπος ἐφύτευσεν WH NIV ] ἐφύτευσεν ἄνθρωπος Treg RP
Mk 12:2	τῶν καρπῶν WH Treg NIV ] τοῦ καρποῦ RP
Mk 12:3	καὶ WH Treg NIV ] Οἱ δὲ RP
Mk 12:4	κἀκεῖνον WH Treg NIV ] + λιθοβολήσαντες RP • ἐκεφαλίωσαν WH NIV ] ἐκεφαλαίωσαν Treg RP • ἠτίμασαν WH NIV ] ἠτίμησαν Treg; ἀπέστειλαν ἠτιμωμένον RP
